Date Time, Water Level,TY, I, L 
2010-01-17 14:36,7.188,H ,0,0
2010-01-17 20:54,4.747,LL,0,0
2010-01-18 02:30,7.900,HH,0,0
2010-01-18 09:42,4.833,L ,0,0
2010-01-18 14:54,7.500,H ,0,0
2010-01-18 22:00,4.977,LL,0,0
2010-01-19 03:36,8.031,HH,0,0
2010-01-19 09:54,5.518,L ,0,0
2010-01-19 15:30,8.386,H ,0,0
2010-01-19 22:18,5.965,L ,0,0
2010-01-20 03:24,8.573,HH,0,0
2010-01-20 11:06,5.778,LL,0,0
2010-01-20 16:12,8.517,HH,0,0
2010-01-20 23:36,5.876,L ,0,0
2010-01-21 04:18,8.110,H ,0,0
2010-01-21 11:30,5.617,LL,0,0
2010-01-21 16:42,8.100,HH,0,0
2010-01-22 00:12,5.551,LL,0,0
2010-01-22 05:06,7.867,H ,0,0
2010-01-22 11:54,5.574,L ,0,0
2010-01-22 17:18,8.245,HH,0,0
2010-01-23 00:42,6.066,L ,0,0
2010-01-23 05:30,7.923,H ,0,0
2010-01-23 12:12,6.043,LL,0,0
2010-01-23 18:06,8.655,HH,0,0
2010-01-24 01:24,6.299,L ,0,0
2010-01-24 06:06,8.005,H ,0,0
2010-01-24 13:24,5.873,LL,0,0
2010-01-24 19:00,8.415,H ,0,0
2010-01-25 02:18,6.086,LL,0,0
2010-01-25 07:36,8.530,HH,0,0
2010-01-25 14:18,7.139,L ,0,0
2010-01-25 19:00,9.829,HH,0,0
2010-01-26 03:36,6.913,L ,0,0
2010-01-26 09:24,7.976,H ,0,0
2010-01-26 16:30,6.860,LL,0,0
2010-01-26 22:00,8.051,H ,0,0
2010-01-27 05:00,7.310,LL,0,0
2010-01-27 10:48,9.075,HH,0,0
2010-01-27 18:12,7.762,L ,0,0
2010-01-27 22:48,9.117,HH,0,0
2010-01-28 07:18,6.880,L ,0,0
2010-01-28 11:12,8.199,H ,0,0
2010-01-28 18:42,6.047,LL,0,0
2010-01-28 23:00,7.871,HH,0,0
2010-01-29 07:48,4.820,L ,0,0
2010-01-29 12:00,6.988,H ,0,0
2010-01-29 19:42,4.541,LL,0,0
2010-01-30 00:42,7.208,H ,0,0
2010-01-30 08:00,4.469,LL,0,0
2010-01-30 12:48,7.238,HH,1,0
2010-01-30 19:42,4.957,L ,1,0
2010-01-31 01:00,7.480,HH,1,0
2010-01-31 08:18,4.944,L ,1,0
2010-01-31 13:30,7.375,H ,1,0
2010-01-31 20:36,4.905,LL,1,0
2010-02-01 01:54,7.477,HH,1,0
2010-02-01 09:06,4.902,L ,1,0
2010-02-01 14:24,7.451,H ,1,0
2010-02-01 22:00,4.718,LL,0,0
2010-02-02 03:00,8.005,HH,0,0
2010-02-02 10:24,4.596,L ,0,0
2010-02-02 15:24,7.825,H ,0,0
2010-02-02 22:48,4.577,LL,0,0
2010-02-03 03:48,7.628,HH,0,0
2010-02-03 11:00,4.475,LL,0,0
2010-02-03 16:06,7.552,H ,0,0
2010-02-03 23:36,4.518,L ,0,0
2010-02-04 04:42,7.411,H ,0,0
2010-02-04 11:42,4.593,LL,0,0
2010-02-04 17:00,7.625,HH,0,0
2010-02-05 00:42,4.652,L ,0,0
2010-02-05 05:42,7.260,H ,0,0
2010-02-05 12:30,4.626,LL,0,0
2010-02-05 17:54,7.720,HH,0,0
2010-02-06 01:30,4.852,L ,0,0
2010-02-06 08:12,7.477,H ,0,0
2010-02-06 13:00,6.588,L ,0,0
2010-02-06 17:36,8.114,HH,0,0
2010-02-07 02:54,5.866,LL,0,0
2010-02-07 06:42,6.575,H ,0,0
2010-02-07 11:36,5.548,LL,0,0
2010-02-07 20:00,8.104,HH,0,0
2010-02-08 03:42,5.564,L ,0,0
2010-02-08 08:30,7.487,HH,0,0
2010-02-08 15:24,5.115,L ,0,0
2010-02-08 20:42,6.929,H ,0,0
2010-02-09 04:36,4.642,LL,0,0
2010-02-09 09:36,6.686,H ,0,0
2010-02-09 16:30,4.439,LL,0,0
2010-02-09 22:12,7.057,HH,0,0
2010-02-10 05:24,4.551,L ,0,0
2010-02-10 10:48,7.129,HH,0,0
2010-02-10 17:42,4.852,L ,0,0
2010-02-10 21:30,5.341,H ,0,0
2010-02-11 06:54,2.756,LL,1,0
2010-02-11 13:54,3.799,H ,0,0
2010-02-11 18:30,3.238,LL,0,0
2010-02-12 01:24,5.837,HH,0,0
2010-02-12 06:30,4.747,L ,0,0
2010-02-12 12:06,7.244,H ,0,0
2010-02-12 18:42,5.213,LL,0,0
2010-02-13 00:30,8.166,HH,0,0
2010-02-13 07:12,5.630,L ,0,0
2010-02-13 12:18,8.143,HH,0,0
2010-02-13 19:48,5.249,L ,0,0
2010-02-14 00:30,7.169,H ,0,0
2010-02-14 07:42,4.708,LL,0,0
2010-02-14 13:18,7.510,HH,0,0
2010-02-14 20:36,4.416,LL,0,0
2010-02-15 01:54,7.247,H ,0,0
2010-02-15 08:48,4.593,L ,0,0
2010-02-15 13:48,7.300,H ,0,0
2010-02-15 20:42,4.429,LL,0,0
2010-02-16 02:18,7.569,HH,0,0
2010-02-16 09:24,4.524,L ,0,0
2010-02-16 14:30,7.106,HH,0,0
2010-02-16 22:30,4.012,LL,0,0
2010-02-17 03:18,5.988,H ,0,0
2010-02-17 09:12,4.091,L ,0,0
2010-02-17 14:54,6.726,H ,0,0
2010-02-17 21:48,4.177,LL,0,0
2010-02-18 03:30,6.880,HH,0,0
2010-02-18 10:06,4.537,L ,0,0
2010-02-18 15:18,7.169,HH,0,0
2010-02-18 23:18,3.944,LL,0,0
2010-02-19 04:18,6.552,H ,0,0
2010-02-19 11:12,3.973,L ,0,0
2010-02-19 16:48,6.939,HH,0,0
2010-02-20 00:12,3.967,L ,0,0
2010-02-20 05:00,6.270,H ,0,0
2010-02-20 11:36,3.934,LL,0,0
2010-02-20 17:06,6.493,HH,0,0
2010-02-21 00:18,3.888,LL,0,0
2010-02-21 05:48,6.486,H ,0,0
2010-02-21 11:48,4.386,L ,0,0
2010-02-21 17:42,7.421,HH,0,0
2010-02-22 01:06,4.882,L ,0,0
2010-02-22 06:06,7.165,H ,0,0
2010-02-22 13:06,4.701,LL,0,0
2010-02-22 18:54,7.539,HH,0,0
2010-02-23 01:54,5.095,LL,0,0
2010-02-23 07:12,7.349,H ,0,0
2010-02-23 13:36,5.217,L ,0,0
2010-02-23 19:06,7.972,HH,0,0
2010-02-24 03:24,5.194,LL,0,0
2010-02-24 08:42,7.280,H ,0,0
2010-02-24 15:00,5.430,L ,0,0
2010-02-24 20:54,8.255,H ,0,0
2010-02-25 04:00,6.119,L ,0,0
2010-02-25 09:00,8.320,HH,0,0
2010-02-25 17:00,5.581,LL,0,0
2010-02-25 21:36,7.536,HH,0,0
2010-02-26 06:18,4.770,L ,0,0
2010-02-26 11:06,6.726,H ,0,0
2010-02-26 18:30,4.321,LL,0,0
2010-02-26 23:12,6.355,H ,0,0
2010-02-27 06:30,4.009,L ,0,0
2010-02-27 11:36,6.558,HH,0,0
2010-02-27 18:48,3.878,LL,0,0
2010-02-28 00:30,7.313,H ,0,0
2010-02-28 07:00,4.915,LL,0,0
2010-02-28 12:12,8.251,HH,0,0
2010-02-28 19:42,5.082,L ,0,0
2010-03-01 00:36,7.982,HH,0,0
2010-03-01 08:12,4.849,L ,0,0
2010-03-01 13:12,7.943,H ,0,0
2010-03-01 21:06,4.396,LL,0,0
2010-03-02 01:54,7.425,H ,0,0
2010-03-02 08:54,4.482,LL,0,0
2010-03-02 14:12,7.812,HH,0,0
2010-03-02 21:30,4.675,L ,0,0
2010-03-03 02:42,7.927,H ,0,0
2010-03-03 09:36,4.918,LL,0,0
2010-03-03 14:48,7.953,HH,0,0
2010-03-03 22:30,4.954,L ,0,0
2010-03-04 03:36,7.854,H ,0,0
2010-03-04 10:12,5.131,LL,0,0
2010-03-04 15:30,8.428,HH,0,0
2010-03-04 23:30,5.295,L ,0,0
2010-03-05 04:12,8.084,H ,0,0
2010-03-05 11:30,5.292,L ,0,0
2010-03-05 16:24,8.104,HH,0,0
2010-03-06 00:12,5.092,LL,0,0
2010-03-06 05:12,7.572,H ,0,0
2010-03-06 12:00,5.157,LL,0,0
2010-03-06 17:18,7.884,HH,0,0
2010-03-07 01:12,5.197,L ,0,0
2010-03-07 06:12,7.536,H ,0,0
2010-03-07 12:48,5.423,LL,0,0
2010-03-07 18:12,8.028,HH,0,0
2010-03-08 02:12,5.436,L ,0,0
2010-03-08 06:54,7.411,H ,0,0
2010-03-08 14:12,5.272,L ,0,0
2010-03-08 19:18,7.615,HH,0,0
2010-03-09 03:00,5.194,LL,0,0
2010-03-09 08:12,7.352,H ,0,0
2010-03-09 15:06,5.387,LL,0,0
2010-03-09 20:24,7.602,HH,0,0
2010-03-10 03:54,5.430,L ,0,0
2010-03-10 09:12,7.385,H ,0,0
2010-03-10 16:00,5.407,LL,0,0
2010-03-10 21:30,7.789,HH,0,0
2010-03-11 04:48,5.522,L ,0,0
2010-03-11 10:00,7.723,H ,0,0
2010-03-11 17:00,5.604,LL,0,0
2010-03-11 22:24,8.018,HH,0,0
2010-03-12 05:48,5.781,L ,0,0
2010-03-12 10:42,7.969,H ,0,0
2010-03-12 17:54,5.728,LL,0,0
2010-03-12 23:00,8.232,HH,0,0
2010-03-13 06:24,6.056,L ,0,0
2010-03-13 13:30,10.105,HH,0,0
2010-03-13 19:30,8.281,LL,0,0
2010-03-14 00:06,9.754,H ,0,0
2010-03-14 06:42,8.635,L ,0,0
2010-03-14 12:24,11.129,HH,0,0
2010-03-14 20:12,9.715,LL,0,0
2010-03-15 01:18,11.017,H ,0,0
2010-03-15 08:54,10.000,L ,0,0
2010-03-15 13:36,10.955,HH,0,0
2010-03-15 21:54,9.734,L ,0,0
2010-03-16 01:36,10.305,H ,0,0
2010-03-16 10:06,8.609,LL,0,0
2010-03-16 13:48,9.436,HH,0,0
2010-03-16 21:30,7.536,L ,0,0
2010-03-17 02:00,9.259,H ,0,0
2010-03-17 09:00,7.241,LL,0,0
2010-03-17 13:54,9.541,HH,0,0
2010-03-17 21:42,6.946,L ,0,0
2010-03-18 02:12,9.081,H ,0,0
2010-03-18 09:42,6.594,LL,0,0
2010-03-18 14:18,8.894,HH,0,0
2010-03-18 22:30,6.027,L ,0,0
2010-03-19 02:54,8.120,H ,0,0
2010-03-19 10:12,5.702,LL,0,0
2010-03-19 15:06,8.284,HH,0,0
2010-03-19 22:48,5.610,L ,0,0
2010-03-20 03:30,7.943,H ,0,0
2010-03-20 10:42,5.531,LL,0,0
2010-03-20 15:48,8.222,HH,0,0
2010-03-20 23:24,5.558,LL,0,0
2010-03-21 04:06,7.943,H ,0,0
2010-03-21 11:06,5.669,L ,0,0
2010-03-21 16:18,8.255,HH,0,0
2010-03-22 00:18,5.728,L ,0,0
2010-03-22 04:54,7.694,H ,0,0
2010-03-22 11:48,5.472,LL,0,0
2010-03-22 17:30,8.396,HH,0,0
2010-03-23 00:18,6.273,L ,0,0
2010-03-23 05:36,8.317,H ,0,0
2010-03-23 13:12,6.161,LL,0,0
2010-03-23 18:00,8.323,HH,0,0
2010-03-24 02:42,5.456,L ,0,0
2010-03-24 07:12,6.693,H ,0,0
2010-03-24 14:06,5.016,LL,0,0
2010-03-24 19:06,7.159,H ,0,0
2010-03-25 02:42,4.915,LL,0,0
2010-03-25 08:06,7.178,HH,0,0
2010-03-25 15:18,4.957,L ,0,0
2010-03-25 20:48,7.871,H ,0,0
2010-03-26 04:12,5.505,L ,0,0
2010-03-26 09:24,8.005,HH,0,0
2010-03-26 16:48,5.030,LL,0,0
2010-03-26 22:12,7.785,HH,0,0
2010-03-27 05:48,4.728,LL,0,0
2010-03-27 11:12,7.710,H ,0,0
2010-03-27 17:06,5.745,L ,0,0
2010-03-27 22:42,8.894,H ,0,0
2010-03-28 05:36,6.388,L ,0,0
2010-03-28 10:48,9.304,HH,0,0
2010-03-28 18:24,6.076,LL,0,0
2010-03-29 00:06,9.485,HH,0,0
2010-03-29 06:54,6.847,L ,0,0
2010-03-29 11:42,9.390,H ,0,0
2010-03-29 19:42,6.529,LL,0,0
2010-03-30 00:06,9.016,HH,0,0
2010-03-30 08:12,5.689,L ,0,0
2010-03-30 12:48,8.550,H ,0,0
2010-03-30 21:36,5.581,LL,0,0
2010-03-31 02:12,7.395,H ,0,0
2010-03-31 08:54,5.827,L ,0,0
2010-03-31 13:30,8.212,HH,0,0
2010-03-31 22:00,5.312,LL,0,0
2010-04-01 02:42,7.995,H ,0,0
2010-04-01 09:24,5.604,L ,0,0
2010-04-01 14:30,8.642,HH,0,0
2010-04-01 22:18,5.548,LL,0,0
2010-04-02 03:00,8.402,H ,0,0
2010-04-02 10:12,5.636,LL,0,0
2010-04-02 15:24,8.727,HH,0,0
2010-04-02 22:48,5.771,L ,0,0
2010-04-03 03:42,8.681,H ,0,0
2010-04-03 10:42,5.866,LL,0,0
2010-04-03 16:06,8.852,HH,0,0
2010-04-03 23:42,5.909,L ,0,0
2010-04-04 04:36,8.501,HH,0,0
2010-04-04 11:48,5.709,L ,0,0
2010-04-04 16:48,8.245,H ,0,0
2010-04-05 01:00,5.318,LL,0,0
2010-04-05 05:30,7.323,H ,0,0
2010-04-05 12:30,5.033,LL,0,0
2010-04-05 18:06,7.749,HH,0,0
2010-04-06 01:18,5.279,L ,0,0
2010-04-06 06:24,7.579,H ,0,0
2010-04-06 13:24,5.364,L ,0,0
2010-04-06 18:48,7.779,HH,0,0
2010-04-07 02:12,5.282,LL,0,0
2010-04-07 07:30,7.667,H ,0,0
2010-04-07 14:30,5.489,L ,0,0
2010-04-07 19:42,7.680,HH,0,0
2010-04-08 03:06,5.312,LL,0,0
2010-04-08 08:30,7.487,H ,0,0
2010-04-08 15:18,5.482,LL,0,0
2010-04-08 21:06,7.897,HH,0,0
2010-04-09 04:12,5.492,L ,0,0
2010-04-09 09:12,7.605,HH,0,0
2010-04-09 17:48,4.885,L ,0,0
2010-04-09 21:42,5.928,H ,0,0
2010-04-10 05:00,3.983,LL,0,0
2010-04-10 11:18,6.847,HH,0,0
2010-04-10 18:30,4.590,LL,0,0
2010-04-10 23:36,6.798,H ,0,0
2010-04-11 05:24,5.010,L ,0,0
2010-04-11 11:00,7.694,HH,0,0
2010-04-11 18:24,4.816,L ,0,0
2010-04-11 23:18,7.369,H ,0,0
2010-04-12 06:30,4.587,LL,0,0
2010-04-12 11:42,7.182,HH,0,0
2010-04-12 19:00,4.311,LL,0,0
2010-04-13 00:00,6.946,H ,0,0
2010-04-13 06:36,4.377,L ,0,0
2010-04-13 12:18,7.635,H ,0,0
2010-04-13 19:18,4.774,LL,0,0
2010-04-14 00:36,7.667,HH,0,0
2010-04-14 07:18,5.056,L ,0,0
2010-04-14 13:00,7.940,HH,0,0
2010-04-14 20:24,4.882,L ,0,0
2010-04-15 01:12,7.539,H ,0,0
2010-04-15 08:00,4.806,LL,0,0
2010-04-15 13:24,7.654,HH,0,0
2010-04-15 20:54,4.491,LL,0,0
2010-04-16 02:06,7.264,H ,0,0
2010-04-16 08:48,4.514,L ,0,0
2010-04-16 14:12,7.556,HH,0,0
2010-04-16 21:30,4.724,LL,0,0
2010-04-17 02:42,7.343,H ,0,0
2010-04-17 08:48,4.882,L ,0,0
2010-04-17 14:36,8.114,HH,0,0
2010-04-17 22:12,4.731,LL,0,0
2010-04-18 03:42,7.287,H ,0,0
2010-04-18 10:12,5.102,L ,0,0
2010-04-18 15:18,7.398,HH,0,0
2010-04-18 23:12,4.285,LL,0,0
2010-04-19 04:24,6.759,H ,0,0
2010-04-19 10:48,4.442,L ,0,0
2010-04-19 16:18,7.211,HH,0,0
2010-04-19 23:42,4.406,LL,0,0
2010-04-20 05:18,7.182,H ,0,0
2010-04-20 11:24,4.892,L ,0,0
2010-04-20 17:06,7.979,HH,0,0
2010-04-21 00:30,5.030,LL,0,0
2010-04-21 05:48,7.733,H ,0,0
2010-04-21 12:18,5.335,L ,0,0
2010-04-21 18:00,8.120,HH,0,0
2010-04-22 01:12,5.591,L ,0,0
2010-04-22 06:42,7.904,H ,0,0
2010-04-22 13:48,5.220,LL,0,0
2010-04-22 19:12,7.982,HH,0,0
2010-04-23 02:24,5.082,LL,0,0
2010-04-23 08:00,7.881,H ,0,0
2010-04-23 14:48,5.151,L ,0,0
2010-04-23 20:12,7.976,H ,0,0
2010-04-24 03:30,4.941,LL,0,0
2010-04-24 09:06,7.979,HH,0,0
2010-04-24 16:06,4.987,L ,0,0
2010-04-24 21:24,8.182,H ,0,0
2010-04-25 04:18,5.184,LL,0,0
2010-04-25 09:54,8.596,HH,0,0
2010-04-25 17:12,5.381,L ,0,0
2010-04-25 22:06,8.566,H ,0,0
2010-04-26 05:18,5.138,LL,0,0
2010-04-26 11:00,8.773,HH,0,0
2010-04-26 18:24,5.223,L ,0,0
2010-04-26 23:42,8.406,H ,0,0
2010-04-27 05:54,5.797,L ,0,0
2010-04-27 11:06,9.016,HH,0,0
2010-04-27 19:12,5.236,LL,0,0
2010-04-28 00:00,7.999,H ,0,0
2010-04-28 06:42,5.266,L ,0,0
2010-04-28 12:06,8.720,HH,0,0
2010-04-28 20:30,4.692,LL,0,0
2010-04-29 01:00,6.768,H ,0,0
2010-04-29 07:30,4.439,L ,0,0
2010-04-29 13:24,7.972,HH,0,0
2010-04-29 21:12,4.341,LL,0,0
2010-04-30 02:12,7.336,H ,0,0
2010-04-30 08:48,4.436,LL,0,0
2010-04-30 14:18,7.966,HH,0,0
2010-04-30 21:42,4.554,L ,0,0
2010-05-01 02:54,7.605,H ,0,0
2010-05-01 09:18,4.715,LL,0,0
2010-05-01 14:54,8.179,HH,0,0
2010-05-01 22:12,4.984,L ,0,0
2010-05-02 03:24,7.740,H ,0,0
2010-05-02 10:12,4.948,LL,0,0
2010-05-02 15:42,8.136,HH,0,0
2010-05-02 22:54,5.030,L ,0,0
2010-05-03 04:18,7.986,H ,0,0
2010-05-03 11:00,5.413,L ,0,0
2010-05-03 16:24,8.120,HH,0,0
2010-05-04 00:18,5.056,LL,0,0
2010-05-04 05:06,7.270,H ,0,0
2010-05-04 12:06,4.790,L ,0,0
2010-05-04 17:24,7.388,HH,0,0
2010-05-05 00:30,4.485,LL,0,0
2010-05-05 06:12,7.310,H ,0,0
2010-05-05 12:24,5.151,LL,0,0
2010-05-05 18:06,7.779,HH,0,0
2010-05-06 01:06,5.312,L ,0,0
2010-05-06 06:48,7.940,HH,0,0
2010-05-06 13:42,5.794,L ,0,0
2010-05-06 18:36,7.608,H ,0,0
2010-05-07 02:00,5.115,LL,0,0
2010-05-07 07:30,7.411,HH,0,0
2010-05-07 14:48,4.787,LL,0,0
2010-05-07 20:00,7.326,H ,0,0
2010-05-08 01:42,5.551,L ,0,0
2010-05-08 08:06,8.140,HH,0,0
2010-05-08 15:12,5.994,L ,0,0
2010-05-08 19:48,7.474,H ,0,0
2010-05-09 05:12,4.062,LL,0,0
2010-05-09 09:18,5.338,HH,0,0
2010-05-09 17:12,3.291,LL,0,0
2010-05-09 22:18,4.921,H ,0,0
2010-05-10 04:00,3.468,L ,0,0
2010-05-10 10:12,6.759,HH,0,0
2010-05-10 18:12,3.510,LL,0,0
2010-05-10 23:18,5.912,H ,0,0
2010-05-11 04:42,4.117,L ,0,0
2010-05-11 10:42,7.503,H ,0,0
2010-05-11 17:12,4.970,LL,0,0
2010-05-11 23:30,7.867,HH,0,0
2010-05-12 05:24,5.853,L ,0,0
2010-05-12 11:06,8.520,HH,0,0
2010-05-12 18:48,5.069,L ,0,0
2010-05-12 23:30,7.907,H ,0,0
2010-05-13 06:42,4.646,LL,0,0
2010-05-13 12:06,8.005,HH,0,0
2010-05-13 19:24,4.757,LL,0,0
2010-05-14 00:48,7.976,H ,0,0
2010-05-14 07:12,5.446,L ,0,0
2010-05-14 12:36,8.373,HH,0,0
2010-05-14 20:30,4.898,L ,0,0
2010-05-15 01:12,7.549,H ,0,0
2010-05-15 08:24,4.449,LL,0,0
2010-05-15 13:42,7.421,HH,0,0
2010-05-15 21:00,4.140,LL,0,0
2010-05-16 02:18,7.175,H ,0,0
2010-05-16 08:42,4.409,L ,0,0
2010-05-16 14:18,7.687,H ,0,0
2010-05-16 21:30,4.629,LL,0,0
2010-05-17 02:48,7.740,HH,0,0
2010-05-17 09:12,4.787,L ,0,0
2010-05-17 15:00,8.219,H ,0,0
2010-05-17 22:00,5.390,LL,0,0
2010-05-18 03:30,8.232,HH,0,0
2010-05-18 10:30,5.656,L ,0,0
2010-05-18 15:36,8.264,HH,0,0
2010-05-18 23:48,4.836,L ,0,0
2010-05-19 04:54,7.441,H ,0,0
2010-05-19 11:30,4.695,LL,0,0
2010-05-19 17:18,7.890,H ,0,0
2010-05-20 00:00,5.023,LL,0,0
2010-05-20 05:36,8.261,HH,0,0
2010-05-20 12:24,5.318,L ,0,0
2010-05-20 17:42,8.294,HH,0,0
2010-05-21 01:24,4.875,LL,0,0
2010-05-21 06:48,7.818,H ,0,0
2010-05-21 13:42,4.885,L ,0,0
2010-05-21 19:00,7.851,H ,0,0
2010-05-22 02:06,4.757,LL,0,0
2010-05-22 07:42,7.949,HH,0,0
2010-05-22 14:42,5.131,L ,0,0
2010-05-22 20:06,8.100,H ,0,0
2010-05-23 02:48,5.449,LL,0,0
2010-05-23 08:42,8.698,HH,0,0
2010-05-23 16:06,5.515,L ,0,0
2010-05-23 21:00,8.314,H ,0,0
2010-05-24 04:12,5.328,L ,0,0
2010-05-24 09:30,8.547,HH,0,0
2010-05-24 17:12,5.197,LL,0,0
2010-05-24 22:06,8.077,H ,0,0
2010-05-25 05:12,5.046,L ,0,0
2010-05-25 10:30,8.412,HH,0,0
2010-05-25 18:18,4.997,LL,0,0
2010-05-25 23:06,7.812,H ,0,0
2010-05-26 05:54,4.911,LL,0,0
2010-05-26 11:18,8.264,HH,0,0
2010-05-26 19:00,4.928,L ,0,0
2010-05-26 23:54,7.910,H ,0,0
2010-05-27 06:42,4.875,L ,0,0
2010-05-27 12:18,8.399,HH,0,0
2010-05-27 19:54,4.849,LL,0,0
2010-05-28 00:54,7.930,H ,0,0
2010-05-28 06:36,5.404,LL,0,0
2010-05-28 12:18,9.124,HH,0,0
2010-05-28 20:12,5.830,L ,0,0
2010-05-29 01:42,8.917,HH,0,0
2010-05-29 08:30,5.745,L ,0,0
2010-05-29 13:42,8.812,H ,0,0
2010-05-29 21:18,5.433,LL,0,0
2010-05-30 02:12,8.186,H ,0,0
2010-05-30 09:06,5.230,L ,0,0
2010-05-30 14:18,8.278,HH,0,0
2010-05-30 21:54,4.816,LL,0,0
2010-05-31 03:00,7.654,H ,0,0
2010-05-31 09:48,4.885,LL,0,0
2010-05-31 15:18,8.120,HH,0,0
2010-05-31 22:36,5.226,L ,0,0
2010-06-01 03:54,7.972,H ,0,0
2010-06-01 10:24,5.561,L ,0,0
2010-06-01 15:30,8.146,HH,0,0
2010-06-01 22:48,5.249,LL,0,0
2010-06-02 04:18,7.828,HH,0,0
2010-06-02 11:30,5.269,L ,0,0
2010-06-02 16:48,7.641,H ,0,0
2010-06-02 23:42,4.797,LL,0,0
2010-06-03 05:30,7.740,H ,0,0
2010-06-03 11:54,5.518,LL,0,0
2010-06-03 17:18,8.179,HH,0,0
2010-06-04 00:24,5.633,L ,0,0
2010-06-04 05:24,7.963,HH,0,0
2010-06-04 13:00,5.551,L ,0,0
2010-06-04 18:12,7.890,H ,0,0
2010-06-05 01:00,5.220,LL,0,0
2010-06-05 06:42,8.051,HH,0,0
2010-06-05 13:48,5.607,L ,0,0
2010-06-05 18:48,7.851,H ,0,0
2010-06-06 01:48,5.420,LL,0,0
2010-06-06 07:30,8.038,HH,0,0
2010-06-06 14:36,5.561,L ,0,0
2010-06-06 19:42,7.635,H ,0,0
2010-06-07 02:42,4.836,LL,0,0
2010-06-07 08:30,7.444,HH,0,0
2010-06-07 16:12,4.803,L ,0,0
2010-06-07 20:42,6.437,H ,0,0
2010-06-08 02:54,4.488,LL,0,0
2010-06-08 09:24,7.657,HH,0,0
2010-06-08 16:36,4.918,L ,0,0
2010-06-08 21:18,6.909,H ,0,0
2010-06-09 04:12,4.432,LL,0,0
2010-06-09 10:30,7.782,H ,0,0
2010-06-09 16:54,5.230,LL,0,0
2010-06-09 22:36,7.972,HH,0,0
2010-06-10 04:48,5.614,L ,0,0
2010-06-10 10:12,8.560,HH,0,0
2010-06-10 18:48,5.328,L ,0,0
2010-06-10 23:18,6.854,H ,0,0
2010-06-11 05:24,4.639,LL,0,0
2010-06-11 11:30,8.284,HH,0,0
2010-06-11 18:54,5.364,L ,0,0
2010-06-12 00:12,7.963,H ,0,0
2010-06-12 06:36,5.220,LL,0,0
2010-06-12 12:12,8.727,HH,0,0
2010-06-12 19:30,5.266,L ,0,0
2010-06-13 00:30,8.366,H ,0,0
2010-06-13 07:36,5.157,LL,0,0
2010-06-13 13:00,8.615,HH,0,0
2010-06-13 20:54,4.879,L ,0,0
