"Notes"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Cause of death"	"Cause of death Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	% of Total Deaths
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 1: Northeast"	"CENS-R1"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.13%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 2: Midwest"	"CENS-R2"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.10%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 3: South"	"CENS-R3"	122	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.55%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 4: West"	"CENS-R4"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.15%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic heart disease"	"I25.1"	"Census Region 1: Northeast"	"CENS-R1"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.13%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic heart disease"	"I25.1"	"Census Region 2: Midwest"	"CENS-R2"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.13%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic heart disease"	"I25.1"	"Census Region 3: South"	"CENS-R3"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.26%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic heart disease"	"I25.1"	"Census Region 4: West"	"CENS-R4"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Congestive heart failure"	"I50.0"	"Census Region 3: South"	"CENS-R3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Stroke, not specified as haemorrhage or infarction"	"I64"	"Census Region 3: South"	"CENS-R3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Pneumonia, unspecified"	"J18.9"	"Census Region 3: South"	"CENS-R3"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	"Census Region 3: South"	"CENS-R3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	"Census Region 2: Midwest"	"CENS-R2"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	"Census Region 3: South"	"CENS-R3"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.17%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	"Census Region 4: West"	"CENS-R4"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Alcoholic cirrhosis of liver"	"K70.3"	"Census Region 3: South"	"CENS-R3"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Other and unspecified cirrhosis of liver"	"K74.6"	"Census Region 3: South"	"CENS-R3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Sudden infant death syndrome - SIDS"	"R95"	"Census Region 3: South"	"CENS-R3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Other ill-defined and unspecified causes of mortality"	"R99"	"Census Region 3: South"	"CENS-R3"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.13%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Other ill-defined and unspecified causes of mortality"	"R99"	"Census Region 4: West"	"CENS-R4"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.24%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Census Region 3: South"	"CENS-R3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Unspecified fall"	"W19"	"Census Region 3: South"	"CENS-R3"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.08%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Exposure to excessive natural heat"	"X30"	"Census Region 4: West"	"CENS-R4"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Census Region 3: South"	"CENS-R3"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.12%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Census Region 3: South"	"CENS-R3"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.11%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"Census Region 3: South"	"CENS-R3"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.11%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Census Region 3: South"	"CENS-R3"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.08%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Assault by other and unspecified firearm discharge"	"X95"	"Census Region 3: South"	"CENS-R3"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.19%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Assault by unspecified means"	"Y09"	"Census Region 3: South"	"CENS-R3"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Septicaemia, unspecified"	"A41.9"	"Census Region 3: South"	"CENS-R3"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 1: Northeast"	"CENS-R1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 1: Northeast"	"CENS-R1"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.23%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 2: Midwest"	"CENS-R2"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.11%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 3: South"	"CENS-R3"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.14%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 4: West"	"CENS-R4"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.10%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of prostate"	"C61"	"Census Region 1: Northeast"	"CENS-R1"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Unspecified diabetes mellitus, without complications"	"E14.9"	"Census Region 3: South"	"CENS-R3"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Unspecified diabetes mellitus, without complications"	"E14.9"	"Census Region 4: West"	"CENS-R4"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Unspecified dementia"	"F03"	"Census Region 1: Northeast"	"CENS-R1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	"Census Region 1: Northeast"	"CENS-R1"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.08%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	"Census Region 3: South"	"CENS-R3"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.09%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	"Census Region 4: West"	"CENS-R4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Acute myocardial infarction, unspecified"	"I21.9"	"Census Region 1: Northeast"	"CENS-R1"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.13%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Acute myocardial infarction, unspecified"	"I21.9"	"Census Region 2: Midwest"	"CENS-R2"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.14%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Acute myocardial infarction, unspecified"	"I21.9"	"Census Region 3: South"	"CENS-R3"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.22%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Acute myocardial infarction, unspecified"	"I21.9"	"Census Region 4: West"	"CENS-R4"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.08%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 1: Northeast"	"CENS-R1"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.23%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 2: Midwest"	"CENS-R2"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.12%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 3: South"	"CENS-R3"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.25%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 4: West"	"CENS-R4"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.20%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic heart disease"	"I25.1"	"Census Region 1: Northeast"	"CENS-R1"	89	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.40%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic heart disease"	"I25.1"	"Census Region 2: Midwest"	"CENS-R2"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.13%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic heart disease"	"I25.1"	"Census Region 3: South"	"CENS-R3"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.18%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic heart disease"	"I25.1"	"Census Region 4: West"	"CENS-R4"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.07%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Cardiomyopathy, unspecified"	"I42.9"	"Census Region 3: South"	"CENS-R3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Congestive heart failure"	"I50.0"	"Census Region 2: Midwest"	"CENS-R2"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Stroke, not specified as haemorrhage or infarction"	"I64"	"Census Region 3: South"	"CENS-R3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Pneumonia, unspecified"	"J18.9"	"Census Region 3: South"	"CENS-R3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	"Census Region 1: Northeast"	"CENS-R1"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.07%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	"Census Region 2: Midwest"	"CENS-R2"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.07%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	"Census Region 3: South"	"CENS-R3"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.14%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	"Census Region 4: West"	"CENS-R4"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.07%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Alcoholic cirrhosis of liver"	"K70.3"	"Census Region 3: South"	"CENS-R3"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Other ill-defined and unspecified causes of mortality"	"R99"	"Census Region 3: South"	"CENS-R3"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Other ill-defined and unspecified causes of mortality"	"R99"	"Census Region 4: West"	"CENS-R4"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.08%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Census Region 3: South"	"CENS-R3"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.10%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Census Region 1: Northeast"	"CENS-R1"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	"Census Region 3: South"	"CENS-R3"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.12%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"Census Region 3: South"	"CENS-R3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Census Region 3: South"	"CENS-R3"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.08%
	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	"Assault by other and unspecified firearm discharge"	"X95"	"Census Region 3: South"	"CENS-R3"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.13%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Septicaemia, unspecified"	"A41.9"	"Census Region 3: South"	"CENS-R3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 1: Northeast"	"CENS-R1"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 1: Northeast"	"CENS-R1"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.08%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 1: Northeast"	"CENS-R1"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.18%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 2: Midwest"	"CENS-R2"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.08%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 3: South"	"CENS-R3"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.14%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 4: West"	"CENS-R4"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of prostate"	"C61"	"Census Region 1: Northeast"	"CENS-R1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of prostate"	"C61"	"Census Region 3: South"	"CENS-R3"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Unspecified diabetes mellitus, without complications"	"E14.9"	"Census Region 1: Northeast"	"CENS-R1"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.05%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Unspecified diabetes mellitus, without complications"	"E14.9"	"Census Region 3: South"	"CENS-R3"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.07%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Unspecified dementia"	"F03"	"Census Region 1: Northeast"	"CENS-R1"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.06%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Unspecified dementia"	"F03"	"Census Region 3: South"	"CENS-R3"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.07%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Alzheimer's disease, unspecified"	"G30.9"	"Census Region 3: South"	"CENS-R3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.04%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	"Census Region 1: Northeast"	"CENS-R1"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.09%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	"Census Region 3: South"	"CENS-R3"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.13%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Acute myocardial infarction, unspecified"	"I21.9"	"Census Region 1: Northeast"	"CENS-R1"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.17%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Acute myocardial infarction, unspecified"	"I21.9"	"Census Region 2: Midwest"	"CENS-R2"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.07%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Acute myocardial infarction, unspecified"	"I21.9"	"Census Region 3: South"	"CENS-R3"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.21%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 1: Northeast"	"CENS-R1"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.21%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 2: Midwest"	"CENS-R2"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.15%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 3: South"	"CENS-R3"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.21%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	"Census Region 4: West"	"CENS-R4"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.14%
	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	"Atherosclerotic heart disease"	"I25.1"	"Census Region 1: Northeast"	"CENS-R1"	92	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.41%
