"Notes"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Cause of death"	"Cause of death Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	% of Total Deaths
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Septicaemia, unspecified"	"A41.9"	"Census Region 1: Northeast"	"CENS-R1"	129	2736527	4.71	3.90	5.53	10.98	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Septicaemia, unspecified"	"A41.9"	"Census Region 2: Midwest"	"CENS-R2"	92	2141536	4.30	3.46	5.27	12.74	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Septicaemia, unspecified"	"A41.9"	"Census Region 3: South"	"CENS-R3"	514	8365869	6.14	5.61	6.68	12.98	0.09%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Septicaemia, unspecified"	"A41.9"	"Census Region 4: West"	"CENS-R4"	186	9345837	1.99	1.70	2.28	4.25	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	"Census Region 1: Northeast"	"CENS-R1"	11	2736527	Unreliable	0.20	0.72	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	"Census Region 3: South"	"CENS-R3"	11	8365869	Unreliable	0.07	0.24	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	"Census Region 4: West"	"CENS-R4"	10	9345837	Unreliable	0.05	0.20	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 1: Northeast"	"CENS-R1"	126	2736527	4.60	3.80	5.41	6.45	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 2: Midwest"	"CENS-R2"	32	2141536	1.49	1.02	2.11	2.48	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 3: South"	"CENS-R3"	165	8365869	1.97	1.67	2.27	2.98	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 4: West"	"CENS-R4"	342	9345837	3.66	3.27	4.05	5.71	0.06%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 1: Northeast"	"CENS-R1"	28	2736527	1.02	0.68	1.48	1.31	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 3: South"	"CENS-R3"	20	8365869	0.24	0.15	0.37	0.31	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 4: West"	"CENS-R4"	19	9345837	Unreliable	0.12	0.32	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other viral infections"	"B20.3"	"Census Region 1: Northeast"	"CENS-R1"	44	2736527	1.61	1.17	2.16	1.98	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other viral infections"	"B20.3"	"Census Region 3: South"	"CENS-R3"	12	8365869	Unreliable	0.07	0.25	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other mycoses"	"B20.5"	"Census Region 4: West"	"CENS-R4"	14	9345837	Unreliable	0.08	0.25	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in Pneumocystis carinii pneumonia"	"B20.6"	"Census Region 3: South"	"CENS-R3"	12	8365869	Unreliable	0.07	0.25	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 1: Northeast"	"CENS-R1"	48	2736527	1.75	1.29	2.33	2.17	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 3: South"	"CENS-R3"	38	8365869	0.45	0.32	0.62	0.54	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 4: West"	"CENS-R4"	37	9345837	0.40	0.28	0.55	0.46	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 1: Northeast"	"CENS-R1"	29	2736527	1.06	0.71	1.52	1.30	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 3: South"	"CENS-R3"	36	8365869	0.43	0.30	0.60	0.52	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 4: West"	"CENS-R4"	29	9345837	0.31	0.21	0.45	0.46	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 1: Northeast"	"CENS-R1"	11	2736527	Unreliable	0.20	0.72	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 3: South"	"CENS-R3"	17	8365869	Unreliable	0.12	0.33	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 4: West"	"CENS-R4"	11	9345837	Unreliable	0.06	0.21	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	"Census Region 1: Northeast"	"CENS-R1"	25	2736527	0.91	0.59	1.35	1.02	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	"Census Region 3: South"	"CENS-R3"	35	8365869	0.42	0.29	0.58	0.51	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	"Census Region 4: West"	"CENS-R4"	38	9345837	0.41	0.29	0.56	0.51	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified"	"B23.2"	"Census Region 4: West"	"CENS-R4"	11	9345837	Unreliable	0.06	0.21	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 1: Northeast"	"CENS-R1"	33	2736527	1.21	0.83	1.69	1.66	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 3: South"	"CENS-R3"	35	8365869	0.42	0.29	0.58	0.53	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 4: West"	"CENS-R4"	27	9345837	0.29	0.19	0.42	0.37	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 1: Northeast"	"CENS-R1"	66	2736527	2.41	1.87	3.07	2.74	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 3: South"	"CENS-R3"	80	8365869	0.96	0.76	1.19	1.16	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 4: West"	"CENS-R4"	42	9345837	0.45	0.32	0.61	0.57	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	"Census Region 4: West"	"CENS-R4"	12	9345837	Unreliable	0.07	0.22	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	"Census Region 1: Northeast"	"CENS-R1"	12	2736527	Unreliable	0.23	0.77	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	"Census Region 3: South"	"CENS-R3"	23	8365869	0.27	0.17	0.41	0.53	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	"Census Region 4: West"	"CENS-R4"	29	9345837	0.31	0.21	0.45	0.66	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Mouth, unspecified - Malignant neoplasms"	"C06.9"	"Census Region 4: West"	"CENS-R4"	11	9345837	Unreliable	0.06	0.21	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	"Census Region 1: Northeast"	"CENS-R1"	12	2736527	Unreliable	0.23	0.77	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	"Census Region 3: South"	"CENS-R3"	14	8365869	Unreliable	0.09	0.28	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	"Census Region 4: West"	"CENS-R4"	11	9345837	Unreliable	0.06	0.21	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	"Census Region 1: Northeast"	"CENS-R1"	14	2736527	Unreliable	0.28	0.86	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	"Census Region 3: South"	"CENS-R3"	28	8365869	0.33	0.22	0.48	0.68	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	"Census Region 4: West"	"CENS-R4"	16	9345837	Unreliable	0.10	0.28	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 1: Northeast"	"CENS-R1"	72	2736527	2.63	2.06	3.31	5.24	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 2: Midwest"	"CENS-R2"	20	2141536	0.93	0.57	1.44	3.21	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 3: South"	"CENS-R3"	177	8365869	2.12	1.80	2.43	4.43	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 4: West"	"CENS-R4"	188	9345837	2.01	1.72	2.30	4.53	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 1: Northeast"	"CENS-R1"	119	2736527	4.35	3.57	5.13	8.84	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 2: Midwest"	"CENS-R2"	61	2141536	2.85	2.18	3.66	9.05	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 3: South"	"CENS-R3"	262	8365869	3.13	2.75	3.51	6.32	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 4: West"	"CENS-R4"	327	9345837	3.50	3.12	3.88	8.34	0.06%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Duodenum - Malignant neoplasms"	"C17.0"	"Census Region 4: West"	"CENS-R4"	10	9345837	Unreliable	0.05	0.20	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Sigmoid colon - Malignant neoplasms"	"C18.7"	"Census Region 4: West"	"CENS-R4"	15	9345837	Unreliable	0.09	0.26	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 1: Northeast"	"CENS-R1"	187	2736527	6.83	5.85	7.81	14.65	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 2: Midwest"	"CENS-R2"	65	2141536	3.04	2.34	3.87	9.69	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 3: South"	"CENS-R3"	521	8365869	6.23	5.69	6.76	13.27	0.09%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 4: West"	"CENS-R4"	505	9345837	5.40	4.93	5.87	13.12	0.09%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 1: Northeast"	"CENS-R1"	10	2736527	Unreliable	0.18	0.67	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 3: South"	"CENS-R3"	40	8365869	0.48	0.34	0.65	1.00	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 4: West"	"CENS-R4"	40	9345837	0.43	0.31	0.58	0.87	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of rectum"	"C20"	"Census Region 1: Northeast"	"CENS-R1"	45	2736527	1.64	1.20	2.20	3.14	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of rectum"	"C20"	"Census Region 2: Midwest"	"CENS-R2"	10	2141536	Unreliable	0.22	0.86	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of rectum"	"C20"	"Census Region 3: South"	"CENS-R3"	88	8365869	1.05	0.84	1.30	1.97	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of rectum"	"C20"	"Census Region 4: West"	"CENS-R4"	115	9345837	1.23	1.01	1.46	2.77	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 1: Northeast"	"CENS-R1"	116	2736527	4.24	3.47	5.01	7.21	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 2: Midwest"	"CENS-R2"	39	2141536	1.82	1.30	2.49	5.01	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 3: South"	"CENS-R3"	269	8365869	3.22	2.83	3.60	6.04	0.05%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 4: West"	"CENS-R4"	329	9345837	3.52	3.14	3.90	7.09	0.06%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 1: Northeast"	"CENS-R1"	33	2736527	1.21	0.83	1.69	2.62	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 2: Midwest"	"CENS-R2"	10	2141536	Unreliable	0.22	0.86	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 3: South"	"CENS-R3"	58	8365869	0.69	0.53	0.90	1.44	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 4: West"	"CENS-R4"	65	9345837	0.70	0.54	0.89	1.62	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 1: Northeast"	"CENS-R1"	86	2736527	3.14	2.51	3.88	5.92	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 2: Midwest"	"CENS-R2"	26	2141536	1.21	0.79	1.78	3.40	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 3: South"	"CENS-R3"	222	8365869	2.65	2.30	3.00	5.17	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 4: West"	"CENS-R4"	228	9345837	2.44	2.12	2.76	5.21	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of gallbladder"	"C23"	"Census Region 1: Northeast"	"CENS-R1"	17	2736527	Unreliable	0.36	0.99	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of gallbladder"	"C23"	"Census Region 3: South"	"CENS-R3"	36	8365869	0.43	0.30	0.60	0.94	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of gallbladder"	"C23"	"Census Region 4: West"	"CENS-R4"	23	9345837	0.25	0.16	0.37	0.60	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Biliary tract, unspecified - Malignant neoplasms"	"C24.9"	"Census Region 4: West"	"CENS-R4"	12	9345837	Unreliable	0.07	0.22	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 1: Northeast"	"CENS-R1"	139	2736527	5.08	4.24	5.92	10.19	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 2: Midwest"	"CENS-R2"	55	2141536	2.57	1.93	3.34	7.10	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 3: South"	"CENS-R3"	394	8365869	4.71	4.24	5.17	9.85	0.07%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 4: West"	"CENS-R4"	445	9345837	4.76	4.32	5.20	11.27	0.08%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	"Census Region 3: South"	"CENS-R3"	11	8365869	Unreliable	0.07	0.24	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	"Census Region 1: Northeast"	"CENS-R1"	41	2736527	1.50	1.08	2.03	3.01	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	"Census Region 3: South"	"CENS-R3"	56	8365869	0.67	0.51	0.87	1.36	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	"Census Region 4: West"	"CENS-R4"	43	9345837	0.46	0.33	0.62	1.15	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 1: Northeast"	"CENS-R1"	431	2736527	15.75	14.26	17.24	33.62	0.07%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 2: Midwest"	"CENS-R2"	164	2141536	7.66	6.49	8.83	24.42	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 3: South"	"CENS-R3"	1238	8365869	14.80	13.97	15.62	33.57	0.21%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 4: West"	"CENS-R4"	1030	9345837	11.02	10.35	11.69	28.68	0.18%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	"Census Region 3: South"	"CENS-R3"	18	8365869	Unreliable	0.13	0.34	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	"Census Region 4: West"	"CENS-R4"	18	9345837	Unreliable	0.11	0.30	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	"Census Region 1: Northeast"	"CENS-R1"	11	2736527	Unreliable	0.20	0.72	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	"Census Region 3: South"	"CENS-R3"	49	8365869	0.59	0.43	0.77	1.25	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	"Census Region 4: West"	"CENS-R4"	38	9345837	0.41	0.29	0.56	0.92	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	"Census Region 3: South"	"CENS-R3"	13	8365869	Unreliable	0.08	0.27	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	"Census Region 4: West"	"CENS-R4"	18	9345837	Unreliable	0.11	0.30	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	"Census Region 3: South"	"CENS-R3"	14	8365869	Unreliable	0.09	0.28	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	"Census Region 3: South"	"CENS-R3"	13	8365869	Unreliable	0.08	0.27	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	"Census Region 4: West"	"CENS-R4"	34	9345837	0.36	0.25	0.51	1.01	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	"Census Region 1: Northeast"	"CENS-R1"	16	2736527	Unreliable	0.33	0.95	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	"Census Region 2: Midwest"	"CENS-R2"	14	2141536	Unreliable	0.36	1.10	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	"Census Region 3: South"	"CENS-R3"	40	8365869	0.48	0.34	0.65	0.66	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	"Census Region 4: West"	"CENS-R4"	41	9345837	0.44	0.31	0.60	0.65	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Penis, unspecified - Malignant neoplasms"	"C60.9"	"Census Region 3: South"	"CENS-R3"	17	8365869	Unreliable	0.12	0.33	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	"Malignant neoplasm of prostate"	"C61"	"Census Region 1: Northeast"	"CENS-R1"	196	2736527	7.16	6.16	8.17	21.35	0.03%
