"Notes"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Cause of death"	"Cause of death Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	% of Total Deaths
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Staphylococcal infection, unspecified"	"A49.0"	"Census Region 3: South"	"CENS-R3"	17	11954538	Unreliable	0.08	0.23	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Bacterial infection, unspecified"	"A49.9"	"Census Region 3: South"	"CENS-R3"	26	11954538	0.22	0.14	0.32	0.25	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	"Census Region 3: South"	"CENS-R3"	15	11954538	Unreliable	0.07	0.21	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 1: Northeast"	"CENS-R1"	76	3908465	1.94	1.53	2.43	1.94	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 2: Midwest"	"CENS-R2"	60	3861033	1.55	1.19	2.00	1.66	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 3: South"	"CENS-R3"	159	11954538	1.33	1.12	1.54	1.36	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 4: West"	"CENS-R4"	48	2020480	2.38	1.75	3.15	2.74	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 1: Northeast"	"CENS-R1"	43	3908465	1.10	0.80	1.48	1.10	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 2: Midwest"	"CENS-R2"	14	3861033	Unreliable	0.20	0.61	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 3: South"	"CENS-R3"	123	11954538	1.03	0.85	1.21	1.08	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other viral infections"	"B20.3"	"Census Region 1: Northeast"	"CENS-R1"	25	3908465	0.64	0.41	0.94	0.62	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other viral infections"	"B20.3"	"Census Region 3: South"	"CENS-R3"	27	11954538	0.23	0.15	0.33	0.24	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other mycoses"	"B20.5"	"Census Region 3: South"	"CENS-R3"	14	11954538	Unreliable	0.06	0.20	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in Pneumocystis carinii pneumonia"	"B20.6"	"Census Region 1: Northeast"	"CENS-R1"	19	3908465	Unreliable	0.29	0.76	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in Pneumocystis carinii pneumonia"	"B20.6"	"Census Region 3: South"	"CENS-R3"	31	11954538	0.26	0.18	0.37	0.27	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 1: Northeast"	"CENS-R1"	46	3908465	1.18	0.86	1.57	1.18	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 2: Midwest"	"CENS-R2"	17	3861033	Unreliable	0.26	0.70	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 3: South"	"CENS-R3"	100	11954538	0.84	0.67	1.00	0.85	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 4: West"	"CENS-R4"	12	2020480	Unreliable	0.31	1.04	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 1: Northeast"	"CENS-R1"	28	3908465	0.72	0.48	1.04	0.70	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 2: Midwest"	"CENS-R2"	12	3861033	Unreliable	0.16	0.54	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 3: South"	"CENS-R3"	97	11954538	0.81	0.66	0.99	0.83	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 4: West"	"CENS-R4"	10	2020480	Unreliable	0.24	0.91	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 1: Northeast"	"CENS-R1"	16	3908465	Unreliable	0.23	0.66	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 3: South"	"CENS-R3"	19	11954538	Unreliable	0.10	0.25	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other malignant neoplasms"	"B21.8"	"Census Region 1: Northeast"	"CENS-R1"	13	3908465	Unreliable	0.18	0.57	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other malignant neoplasms"	"B21.8"	"Census Region 3: South"	"CENS-R3"	25	11954538	0.21	0.14	0.31	0.22	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in encephalopathy"	"B22.0"	"Census Region 3: South"	"CENS-R3"	23	11954538	0.19	0.12	0.29	0.20	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in wasting syndrome"	"B22.2"	"Census Region 3: South"	"CENS-R3"	25	11954538	0.21	0.14	0.31	0.23	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	"Census Region 1: Northeast"	"CENS-R1"	24	3908465	0.61	0.39	0.91	0.64	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	"Census Region 3: South"	"CENS-R3"	59	11954538	0.49	0.38	0.64	0.52	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified"	"B23.2"	"Census Region 1: Northeast"	"CENS-R1"	12	3908465	Unreliable	0.16	0.54	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified"	"B23.2"	"Census Region 3: South"	"CENS-R3"	30	11954538	0.25	0.17	0.36	0.27	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 1: Northeast"	"CENS-R1"	85	3908465	2.17	1.74	2.69	2.14	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 2: Midwest"	"CENS-R2"	20	3861033	0.52	0.32	0.80	0.58	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 3: South"	"CENS-R3"	228	11954538	1.91	1.66	2.15	1.97	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 4: West"	"CENS-R4"	11	2020480	Unreliable	0.27	0.97	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 1: Northeast"	"CENS-R1"	101	3908465	2.58	2.08	3.09	2.61	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 2: Midwest"	"CENS-R2"	37	3861033	0.96	0.67	1.32	1.07	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 3: South"	"CENS-R3"	361	11954538	3.02	2.71	3.33	3.13	0.04%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 4: West"	"CENS-R4"	22	2020480	1.09	0.68	1.65	1.19	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Candidal septicaemia"	"B37.7"	"Census Region 3: South"	"CENS-R3"	13	11954538	Unreliable	0.06	0.19	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Unspecified mycosis"	"B49"	"Census Region 3: South"	"CENS-R3"	23	11954538	0.19	0.12	0.29	0.23	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	"Census Region 3: South"	"CENS-R3"	15	11954538	Unreliable	0.07	0.21	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Other and unspecified infectious diseases"	"B99"	"Census Region 3: South"	"CENS-R3"	12	11954538	Unreliable	0.05	0.18	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	"Census Region 1: Northeast"	"CENS-R1"	12	3908465	Unreliable	0.16	0.54	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	"Census Region 3: South"	"CENS-R3"	22	11954538	0.18	0.12	0.28	0.18	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Mouth, unspecified - Malignant neoplasms"	"C06.9"	"Census Region 3: South"	"CENS-R3"	11	11954538	Unreliable	0.05	0.16	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of parotid gland"	"C07"	"Census Region 3: South"	"CENS-R3"	11	11954538	Unreliable	0.05	0.16	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Tonsil, unspecified - Malignant neoplasms"	"C09.9"	"Census Region 3: South"	"CENS-R3"	11	11954538	Unreliable	0.05	0.16	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	"Census Region 3: South"	"CENS-R3"	14	11954538	Unreliable	0.06	0.20	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	"Census Region 3: South"	"CENS-R3"	16	11954538	Unreliable	0.08	0.22	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	"Census Region 3: South"	"CENS-R3"	25	11954538	0.21	0.14	0.31	0.22	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 1: Northeast"	"CENS-R1"	54	3908465	1.38	1.04	1.80	1.46	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 2: Midwest"	"CENS-R2"	80	3861033	2.07	1.64	2.58	2.37	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 3: South"	"CENS-R3"	194	11954538	1.62	1.39	1.85	1.91	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 4: West"	"CENS-R4"	26	2020480	1.29	0.84	1.89	1.54	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 1: Northeast"	"CENS-R1"	148	3908465	3.79	3.18	4.40	4.32	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 2: Midwest"	"CENS-R2"	129	3861033	3.34	2.76	3.92	4.01	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 3: South"	"CENS-R3"	451	11954538	3.77	3.42	4.12	4.56	0.04%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 4: West"	"CENS-R4"	60	2020480	2.97	2.27	3.82	3.90	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Duodenum - Malignant neoplasms"	"C17.0"	"Census Region 2: Midwest"	"CENS-R2"	18	3861033	Unreliable	0.28	0.74	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Duodenum - Malignant neoplasms"	"C17.0"	"Census Region 3: South"	"CENS-R3"	30	11954538	0.25	0.17	0.36	0.30	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Small intestine, unspecified - Malignant neoplasms"	"C17.9"	"Census Region 3: South"	"CENS-R3"	19	11954538	Unreliable	0.10	0.25	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Caecum - Malignant neoplasms"	"C18.0"	"Census Region 3: South"	"CENS-R3"	13	11954538	Unreliable	0.06	0.19	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Appendix - Malignant neoplasms"	"C18.1"	"Census Region 1: Northeast"	"CENS-R1"	11	3908465	Unreliable	0.14	0.50	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Appendix - Malignant neoplasms"	"C18.1"	"Census Region 3: South"	"CENS-R3"	12	11954538	Unreliable	0.05	0.18	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Sigmoid colon - Malignant neoplasms"	"C18.7"	"Census Region 3: South"	"CENS-R3"	14	11954538	Unreliable	0.06	0.20	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 1: Northeast"	"CENS-R1"	491	3908465	12.56	11.45	13.67	13.95	0.05%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 2: Midwest"	"CENS-R2"	519	3861033	13.44	12.29	14.60	16.26	0.05%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 3: South"	"CENS-R3"	1561	11954538	13.06	12.41	13.71	15.52	0.15%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 4: West"	"CENS-R4"	245	2020480	12.13	10.61	13.64	16.04	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 1: Northeast"	"CENS-R1"	13	3908465	Unreliable	0.18	0.57	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 2: Midwest"	"CENS-R2"	27	3861033	0.70	0.46	1.02	0.82	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 3: South"	"CENS-R3"	109	11954538	0.91	0.74	1.08	1.05	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of rectum"	"C20"	"Census Region 1: Northeast"	"CENS-R1"	60	3908465	1.54	1.17	1.98	1.67	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of rectum"	"C20"	"Census Region 2: Midwest"	"CENS-R2"	66	3861033	1.71	1.32	2.17	2.03	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of rectum"	"C20"	"Census Region 3: South"	"CENS-R3"	155	11954538	1.30	1.09	1.50	1.57	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of rectum"	"C20"	"Census Region 4: West"	"CENS-R4"	27	2020480	1.34	0.88	1.94	1.58	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	"Census Region 1: Northeast"	"CENS-R1"	11	3908465	Unreliable	0.14	0.50	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	"Census Region 2: Midwest"	"CENS-R2"	12	3861033	Unreliable	0.16	0.54	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	"Census Region 3: South"	"CENS-R3"	17	11954538	Unreliable	0.08	0.23	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 1: Northeast"	"CENS-R1"	45	3908465	1.15	0.84	1.54	1.20	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 2: Midwest"	"CENS-R2"	50	3861033	1.29	0.96	1.71	1.53	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 3: South"	"CENS-R3"	148	11954538	1.24	1.04	1.44	1.39	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 4: West"	"CENS-R4"	40	2020480	1.98	1.41	2.70	2.37	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 1: Northeast"	"CENS-R1"	43	3908465	1.10	0.80	1.48	1.19	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 2: Midwest"	"CENS-R2"	32	3861033	0.83	0.57	1.17	0.89	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 3: South"	"CENS-R3"	104	11954538	0.87	0.70	1.04	1.03	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 4: West"	"CENS-R4"	22	2020480	1.09	0.68	1.65	1.37	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 1: Northeast"	"CENS-R1"	42	3908465	1.07	0.77	1.45	1.19	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 2: Midwest"	"CENS-R2"	55	3861033	1.42	1.07	1.85	1.72	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 3: South"	"CENS-R3"	205	11954538	1.71	1.48	1.95	2.07	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 4: West"	"CENS-R4"	25	2020480	1.24	0.80	1.83	1.62	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of gallbladder"	"C23"	"Census Region 1: Northeast"	"CENS-R1"	38	3908465	0.97	0.69	1.33	1.06	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of gallbladder"	"C23"	"Census Region 2: Midwest"	"CENS-R2"	33	3861033	0.85	0.59	1.20	1.00	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Malignant neoplasm of gallbladder"	"C23"	"Census Region 3: South"	"CENS-R3"	88	11954538	0.74	0.59	0.91	0.85	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Biliary tract, unspecified - Malignant neoplasms"	"C24.9"	"Census Region 3: South"	"CENS-R3"	12	11954538	Unreliable	0.05	0.18	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 1: Northeast"	"CENS-R1"	420	3908465	10.75	9.72	11.77	12.00	0.04%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 2: Midwest"	"CENS-R2"	421	3861033	10.90	9.86	11.95	12.98	0.04%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Female"	"F"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 3: South"	"CENS-R3"	1174	11954538	9.82	9.26	10.38	12.05	0.11%
