"Notes"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Cause of death"	"Cause of death Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	% of Total Deaths
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 1: Northeast"	"CENS-R1"	79	3477179	2.27	1.80	2.83	2.32	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 2: Midwest"	"CENS-R2"	45	3553025	1.27	0.92	1.69	1.46	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 3: South"	"CENS-R3"	229	10799607	2.12	1.85	2.40	2.28	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 4: West"	"CENS-R4"	28	2058123	1.36	0.90	1.97	1.43	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 1: Northeast"	"CENS-R1"	73	3477179	2.10	1.65	2.64	2.25	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 2: Midwest"	"CENS-R2"	22	3553025	0.62	0.39	0.94	0.68	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 3: South"	"CENS-R3"	179	10799607	1.66	1.41	1.90	1.78	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 4: West"	"CENS-R4"	15	2058123	Unreliable	0.41	1.20	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in Kaposi's sarcoma"	"B21.0"	"Census Region 3: South"	"CENS-R3"	14	10799607	Unreliable	0.07	0.22	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 1: Northeast"	"CENS-R1"	17	3477179	Unreliable	0.28	0.78	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 3: South"	"CENS-R3"	48	10799607	0.44	0.33	0.59	0.46	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other malignant neoplasms"	"B21.8"	"Census Region 1: Northeast"	"CENS-R1"	26	3477179	0.75	0.49	1.10	0.83	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other malignant neoplasms"	"B21.8"	"Census Region 3: South"	"CENS-R3"	45	10799607	0.42	0.30	0.56	0.46	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in unspecified malignant neoplasm"	"B21.9"	"Census Region 3: South"	"CENS-R3"	14	10799607	Unreliable	0.07	0.22	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in encephalopathy"	"B22.0"	"Census Region 1: Northeast"	"CENS-R1"	15	3477179	Unreliable	0.24	0.71	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in encephalopathy"	"B22.0"	"Census Region 3: South"	"CENS-R3"	31	10799607	0.29	0.20	0.41	0.33	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in wasting syndrome"	"B22.2"	"Census Region 1: Northeast"	"CENS-R1"	12	3477179	Unreliable	0.18	0.60	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in wasting syndrome"	"B22.2"	"Census Region 3: South"	"CENS-R3"	34	10799607	0.31	0.22	0.44	0.40	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	"Census Region 1: Northeast"	"CENS-R1"	50	3477179	1.44	1.07	1.90	1.55	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	"Census Region 2: Midwest"	"CENS-R2"	34	3553025	0.96	0.66	1.34	1.07	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	"Census Region 3: South"	"CENS-R3"	162	10799607	1.50	1.27	1.73	1.62	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	"Census Region 4: West"	"CENS-R4"	26	2058123	1.26	0.83	1.85	1.40	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified"	"B23.2"	"Census Region 1: Northeast"	"CENS-R1"	11	3477179	Unreliable	0.16	0.57	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified"	"B23.2"	"Census Region 3: South"	"CENS-R3"	64	10799607	0.59	0.46	0.76	0.65	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 1: Northeast"	"CENS-R1"	117	3477179	3.36	2.76	3.97	3.74	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 2: Midwest"	"CENS-R2"	72	3553025	2.03	1.59	2.55	2.33	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 3: South"	"CENS-R3"	399	10799607	3.69	3.33	4.06	4.05	0.04%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 4: West"	"CENS-R4"	42	2058123	2.04	1.47	2.76	2.23	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 1: Northeast"	"CENS-R1"	178	3477179	5.12	4.37	5.87	5.64	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 2: Midwest"	"CENS-R2"	73	3553025	2.05	1.61	2.58	2.28	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 3: South"	"CENS-R3"	611	10799607	5.66	5.21	6.11	6.24	0.06%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 4: West"	"CENS-R4"	53	2058123	2.58	1.93	3.37	2.77	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Candidal septicaemia"	"B37.7"	"Census Region 3: South"	"CENS-R3"	13	10799607	Unreliable	0.06	0.21	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Unspecified mycosis"	"B49"	"Census Region 3: South"	"CENS-R3"	21	10799607	0.19	0.12	0.30	0.37	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Pneumocystosis"	"B59"	"Census Region 3: South"	"CENS-R3"	11	10799607	Unreliable	0.05	0.18	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	"Census Region 1: Northeast"	"CENS-R1"	11	3477179	Unreliable	0.16	0.57	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	"Census Region 2: Midwest"	"CENS-R2"	13	3553025	Unreliable	0.19	0.63	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	"Census Region 3: South"	"CENS-R3"	16	10799607	Unreliable	0.08	0.24	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Malignant neoplasm of base of tongue"	"C01"	"Census Region 3: South"	"CENS-R3"	13	10799607	Unreliable	0.06	0.21	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	"Census Region 1: Northeast"	"CENS-R1"	24	3477179	0.69	0.44	1.03	1.00	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	"Census Region 2: Midwest"	"CENS-R2"	15	3553025	Unreliable	0.24	0.70	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	"Census Region 3: South"	"CENS-R3"	74	10799607	0.69	0.54	0.86	0.89	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Mouth, unspecified - Malignant neoplasms"	"C06.9"	"Census Region 3: South"	"CENS-R3"	29	10799607	0.27	0.18	0.39	0.41	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Malignant neoplasm of parotid gland"	"C07"	"Census Region 3: South"	"CENS-R3"	13	10799607	Unreliable	0.06	0.21	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Tonsil, unspecified - Malignant neoplasms"	"C09.9"	"Census Region 2: Midwest"	"CENS-R2"	18	3553025	Unreliable	0.30	0.80	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Tonsil, unspecified - Malignant neoplasms"	"C09.9"	"Census Region 3: South"	"CENS-R3"	42	10799607	0.39	0.28	0.53	0.53	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	"Census Region 1: Northeast"	"CENS-R1"	19	3477179	Unreliable	0.33	0.85	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	"Census Region 2: Midwest"	"CENS-R2"	17	3553025	Unreliable	0.28	0.77	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	"Census Region 3: South"	"CENS-R3"	43	10799607	0.40	0.29	0.54	0.55	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	"Census Region 1: Northeast"	"CENS-R1"	12	3477179	Unreliable	0.18	0.60	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	"Census Region 2: Midwest"	"CENS-R2"	11	3553025	Unreliable	0.15	0.55	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	"Census Region 3: South"	"CENS-R3"	39	10799607	0.36	0.26	0.49	0.41	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Hypopharynx, unspecified - Malignant neoplasms"	"C13.9"	"Census Region 3: South"	"CENS-R3"	14	10799607	Unreliable	0.07	0.22	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	"Census Region 1: Northeast"	"CENS-R1"	24	3477179	0.69	0.44	1.03	0.96	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	"Census Region 2: Midwest"	"CENS-R2"	31	3553025	0.87	0.59	1.24	1.26	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	"Census Region 3: South"	"CENS-R3"	150	10799607	1.39	1.17	1.61	1.88	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 1: Northeast"	"CENS-R1"	178	3477179	5.12	4.37	5.87	7.28	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 2: Midwest"	"CENS-R2"	176	3553025	4.95	4.22	5.69	7.41	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 3: South"	"CENS-R3"	588	10799607	5.44	5.00	5.88	7.40	0.06%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 4: West"	"CENS-R4"	54	2058123	2.62	1.97	3.42	4.31	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Cardia - Malignant neoplasms"	"C16.0"	"Census Region 3: South"	"CENS-R3"	15	10799607	Unreliable	0.08	0.23	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 1: Northeast"	"CENS-R1"	190	3477179	5.46	4.69	6.24	9.05	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 2: Midwest"	"CENS-R2"	190	3553025	5.35	4.59	6.11	8.65	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 3: South"	"CENS-R3"	673	10799607	6.23	5.76	6.70	9.65	0.06%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 4: West"	"CENS-R4"	82	2058123	3.98	3.17	4.95	6.75	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Duodenum - Malignant neoplasms"	"C17.0"	"Census Region 1: Northeast"	"CENS-R1"	12	3477179	Unreliable	0.18	0.60	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Duodenum - Malignant neoplasms"	"C17.0"	"Census Region 3: South"	"CENS-R3"	29	10799607	0.27	0.18	0.39	0.41	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Small intestine, unspecified - Malignant neoplasms"	"C17.9"	"Census Region 3: South"	"CENS-R3"	20	10799607	0.19	0.11	0.29	0.22	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Appendix - Malignant neoplasms"	"C18.1"	"Census Region 3: South"	"CENS-R3"	15	10799607	Unreliable	0.08	0.23	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Sigmoid colon - Malignant neoplasms"	"C18.7"	"Census Region 3: South"	"CENS-R3"	10	10799607	Unreliable	0.04	0.17	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 1: Northeast"	"CENS-R1"	443	3477179	12.74	11.55	13.93	20.46	0.04%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 2: Midwest"	"CENS-R2"	516	3553025	14.52	13.27	15.78	23.00	0.05%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 3: South"	"CENS-R3"	1535	10799607	14.21	13.50	14.92	22.32	0.14%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 4: West"	"CENS-R4"	211	2058123	10.25	8.87	11.64	17.20	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 1: Northeast"	"CENS-R1"	20	3477179	0.58	0.35	0.89	0.67	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 2: Midwest"	"CENS-R2"	38	3553025	1.07	0.76	1.47	1.61	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 3: South"	"CENS-R3"	109	10799607	1.01	0.82	1.20	1.53	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 4: West"	"CENS-R4"	10	2058123	Unreliable	0.23	0.89	Unreliable	0.00%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Malignant neoplasm of rectum"	"C20"	"Census Region 1: Northeast"	"CENS-R1"	65	3477179	1.87	1.44	2.38	2.72	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Malignant neoplasm of rectum"	"C20"	"Census Region 2: Midwest"	"CENS-R2"	67	3553025	1.89	1.46	2.39	2.91	0.01%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Malignant neoplasm of rectum"	"C20"	"Census Region 3: South"	"CENS-R3"	246	10799607	2.28	1.99	2.56	3.52	0.02%
	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	"Malignant neoplasm of rectum"	"C20"	"Census Region 4: West"	"CENS-R4"	37	2058123	1.80	1.27	2.48	2.61	0.00%
