"Notes"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Cause of death"	"Cause of death Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	% of Total Deaths
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Septicaemia, unspecified"	"A41.9"	"Census Region 1: Northeast"	"CENS-R1"	151	2726417	5.54	4.66	6.42	8.54	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Septicaemia, unspecified"	"A41.9"	"Census Region 2: Midwest"	"CENS-R2"	70	1969016	3.56	2.77	4.49	8.38	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Septicaemia, unspecified"	"A41.9"	"Census Region 3: South"	"CENS-R3"	523	8036136	6.51	5.95	7.07	10.50	0.11%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Septicaemia, unspecified"	"A41.9"	"Census Region 4: West"	"CENS-R4"	174	9074416	1.92	1.63	2.20	3.38	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 1: Northeast"	"CENS-R1"	65	2726417	2.38	1.84	3.04	3.01	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 2: Midwest"	"CENS-R2"	11	1969016	Unreliable	0.28	1.00	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 3: South"	"CENS-R3"	89	8036136	1.11	0.89	1.36	1.58	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 4: West"	"CENS-R4"	209	9074416	2.30	1.99	2.62	3.51	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 1: Northeast"	"CENS-R1"	12	2726417	Unreliable	0.23	0.77	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"HIV disease resulting in other viral infections"	"B20.3"	"Census Region 1: Northeast"	"CENS-R1"	10	2726417	Unreliable	0.18	0.67	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 1: Northeast"	"CENS-R1"	25	2726417	0.92	0.59	1.35	1.03	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 1: Northeast"	"CENS-R1"	17	2726417	Unreliable	0.36	1.00	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 1: Northeast"	"CENS-R1"	15	2726417	Unreliable	0.31	0.91	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"HIV disease resulting in other specified conditions"	"B23.8"	"Census Region 3: South"	"CENS-R3"	11	8036136	Unreliable	0.07	0.24	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 1: Northeast"	"CENS-R1"	39	2726417	1.43	1.02	1.96	1.58	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	"Census Region 3: South"	"CENS-R3"	27	8036136	0.34	0.22	0.49	0.40	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	"Census Region 3: South"	"CENS-R3"	12	8036136	Unreliable	0.08	0.26	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	"Census Region 4: West"	"CENS-R4"	20	9074416	0.22	0.13	0.34	0.40	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 1: Northeast"	"CENS-R1"	22	2726417	0.81	0.51	1.22	1.25	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 3: South"	"CENS-R3"	36	8036136	0.45	0.31	0.62	0.74	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	"Census Region 4: West"	"CENS-R4"	45	9074416	0.50	0.36	0.66	0.87	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 1: Northeast"	"CENS-R1"	73	2726417	2.68	2.10	3.37	3.84	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 2: Midwest"	"CENS-R2"	49	1969016	2.49	1.84	3.29	5.64	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 3: South"	"CENS-R3"	207	8036136	2.58	2.22	2.93	3.99	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	"Census Region 4: West"	"CENS-R4"	264	9074416	2.91	2.56	3.26	4.89	0.05%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Duodenum - Malignant neoplasms"	"C17.0"	"Census Region 3: South"	"CENS-R3"	10	8036136	Unreliable	0.06	0.23	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Ascending colon - Malignant neoplasms"	"C18.2"	"Census Region 4: West"	"CENS-R4"	13	9074416	Unreliable	0.08	0.24	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 1: Northeast"	"CENS-R1"	177	2726417	6.49	5.54	7.45	10.00	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 2: Midwest"	"CENS-R2"	57	1969016	2.89	2.19	3.75	7.33	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 3: South"	"CENS-R3"	483	8036136	6.01	5.47	6.55	9.65	0.10%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	"Census Region 4: West"	"CENS-R4"	364	9074416	4.01	3.60	4.42	7.41	0.07%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 1: Northeast"	"CENS-R1"	10	2726417	Unreliable	0.18	0.67	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 3: South"	"CENS-R3"	15	8036136	Unreliable	0.10	0.31	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of rectosigmoid junction"	"C19"	"Census Region 4: West"	"CENS-R4"	24	9074416	0.26	0.17	0.39	0.46	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of rectum"	"C20"	"Census Region 1: Northeast"	"CENS-R1"	27	2726417	0.99	0.65	1.44	1.52	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of rectum"	"C20"	"Census Region 2: Midwest"	"CENS-R2"	11	1969016	Unreliable	0.28	1.00	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of rectum"	"C20"	"Census Region 3: South"	"CENS-R3"	39	8036136	0.49	0.35	0.66	0.74	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of rectum"	"C20"	"Census Region 4: West"	"CENS-R4"	61	9074416	0.67	0.51	0.86	1.20	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 1: Northeast"	"CENS-R1"	31	2726417	1.14	0.77	1.61	1.68	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 2: Midwest"	"CENS-R2"	16	1969016	Unreliable	0.46	1.32	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 3: South"	"CENS-R3"	85	8036136	1.06	0.84	1.31	1.72	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	"Census Region 4: West"	"CENS-R4"	104	9074416	1.15	0.93	1.37	2.12	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 1: Northeast"	"CENS-R1"	31	2726417	1.14	0.77	1.61	1.75	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 2: Midwest"	"CENS-R2"	11	1969016	Unreliable	0.28	1.00	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 3: South"	"CENS-R3"	79	8036136	0.98	0.78	1.23	1.57	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	"Census Region 4: West"	"CENS-R4"	93	9074416	1.02	0.83	1.26	1.83	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 1: Northeast"	"CENS-R1"	41	2726417	1.50	1.08	2.04	2.43	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 2: Midwest"	"CENS-R2"	14	1969016	Unreliable	0.39	1.19	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 3: South"	"CENS-R3"	115	8036136	1.43	1.17	1.69	2.38	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	"Census Region 4: West"	"CENS-R4"	108	9074416	1.19	0.97	1.41	2.31	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of gallbladder"	"C23"	"Census Region 1: Northeast"	"CENS-R1"	33	2726417	1.21	0.83	1.70	1.76	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of gallbladder"	"C23"	"Census Region 2: Midwest"	"CENS-R2"	19	1969016	Unreliable	0.58	1.51	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of gallbladder"	"C23"	"Census Region 3: South"	"CENS-R3"	56	8036136	0.70	0.53	0.90	1.08	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of gallbladder"	"C23"	"Census Region 4: West"	"CENS-R4"	82	9074416	0.90	0.72	1.12	1.61	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Biliary tract, unspecified - Malignant neoplasms"	"C24.9"	"Census Region 4: West"	"CENS-R4"	14	9074416	Unreliable	0.08	0.26	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 1: Northeast"	"CENS-R1"	129	2726417	4.73	3.91	5.55	7.33	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 2: Midwest"	"CENS-R2"	58	1969016	2.95	2.24	3.81	7.59	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 3: South"	"CENS-R3"	361	8036136	4.49	4.03	4.96	7.42	0.07%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	"Census Region 4: West"	"CENS-R4"	432	9074416	4.76	4.31	5.21	9.04	0.09%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	"Census Region 3: South"	"CENS-R3"	11	8036136	Unreliable	0.07	0.24	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	"Census Region 4: West"	"CENS-R4"	10	9074416	Unreliable	0.05	0.20	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	"Census Region 3: South"	"CENS-R3"	10	8036136	Unreliable	0.06	0.23	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 1: Northeast"	"CENS-R1"	303	2726417	11.11	9.86	12.36	17.07	0.06%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 2: Midwest"	"CENS-R2"	85	1969016	4.32	3.45	5.34	10.15	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 3: South"	"CENS-R3"	638	8036136	7.94	7.32	8.56	12.90	0.13%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	"Census Region 4: West"	"CENS-R4"	739	9074416	8.14	7.56	8.73	15.33	0.15%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	"Census Region 3: South"	"CENS-R3"	15	8036136	Unreliable	0.10	0.31	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	"Census Region 4: West"	"CENS-R4"	21	9074416	0.23	0.14	0.35	0.26	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	"Census Region 3: South"	"CENS-R3"	26	8036136	0.32	0.21	0.47	0.50	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	"Census Region 4: West"	"CENS-R4"	30	9074416	0.33	0.22	0.47	0.59	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Peritoneum, unspecified - Malignant neoplasms"	"C48.2"	"Census Region 3: South"	"CENS-R3"	14	8036136	Unreliable	0.10	0.29	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Peritoneum, unspecified - Malignant neoplasms"	"C48.2"	"Census Region 4: West"	"CENS-R4"	11	9074416	Unreliable	0.06	0.22	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	"Census Region 1: Northeast"	"CENS-R1"	28	2726417	1.03	0.68	1.48	1.17	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	"Census Region 3: South"	"CENS-R3"	40	8036136	0.50	0.36	0.68	0.63	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	"Census Region 4: West"	"CENS-R4"	35	9074416	0.39	0.27	0.54	0.54	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	"Census Region 1: Northeast"	"CENS-R1"	344	2726417	12.62	11.28	13.95	17.64	0.07%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	"Census Region 2: Midwest"	"CENS-R2"	118	1969016	5.99	4.91	7.07	11.38	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	"Census Region 3: South"	"CENS-R3"	790	8036136	9.83	9.15	10.52	14.25	0.16%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	"Census Region 4: West"	"CENS-R4"	966	9074416	10.65	9.97	11.32	16.97	0.20%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	"Census Region 3: South"	"CENS-R3"	18	8036136	Unreliable	0.13	0.35	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	"Census Region 4: West"	"CENS-R4"	13	9074416	Unreliable	0.08	0.24	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of vagina"	"C52"	"Census Region 4: West"	"CENS-R4"	12	9074416	Unreliable	0.07	0.23	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	"Census Region 1: Northeast"	"CENS-R1"	72	2726417	2.64	2.07	3.33	3.45	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	"Census Region 2: Midwest"	"CENS-R2"	31	1969016	1.57	1.07	2.23	2.43	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	"Census Region 3: South"	"CENS-R3"	165	8036136	2.05	1.74	2.37	2.67	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	"Census Region 4: West"	"CENS-R4"	199	9074416	2.19	1.89	2.50	3.10	0.04%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Endometrium - Malignant neoplasms"	"C54.1"	"Census Region 1: Northeast"	"CENS-R1"	28	2726417	1.03	0.68	1.48	1.47	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Endometrium - Malignant neoplasms"	"C54.1"	"Census Region 2: Midwest"	"CENS-R2"	17	1969016	Unreliable	0.50	1.38	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Endometrium - Malignant neoplasms"	"C54.1"	"Census Region 3: South"	"CENS-R3"	60	8036136	0.75	0.57	0.96	1.16	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Endometrium - Malignant neoplasms"	"C54.1"	"Census Region 4: West"	"CENS-R4"	73	9074416	0.80	0.63	1.01	1.40	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of uterus, part unspecified"	"C55"	"Census Region 1: Northeast"	"CENS-R1"	44	2726417	1.61	1.17	2.17	2.21	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of uterus, part unspecified"	"C55"	"Census Region 2: Midwest"	"CENS-R2"	22	1969016	1.12	0.70	1.69	2.39	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of uterus, part unspecified"	"C55"	"Census Region 3: South"	"CENS-R3"	123	8036136	1.53	1.26	1.80	2.31	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of uterus, part unspecified"	"C55"	"Census Region 4: West"	"CENS-R4"	121	9074416	1.33	1.10	1.57	2.22	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of ovary"	"C56"	"Census Region 1: Northeast"	"CENS-R1"	96	2726417	3.52	2.85	4.30	5.20	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of ovary"	"C56"	"Census Region 2: Midwest"	"CENS-R2"	43	1969016	2.18	1.58	2.94	5.05	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of ovary"	"C56"	"Census Region 3: South"	"CENS-R3"	298	8036136	3.71	3.29	4.13	5.59	0.06%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of ovary"	"C56"	"Census Region 4: West"	"CENS-R4"	366	9074416	4.03	3.62	4.45	6.86	0.08%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	"Census Region 1: Northeast"	"CENS-R1"	22	2726417	0.81	0.51	1.22	1.22	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	"Census Region 2: Midwest"	"CENS-R2"	17	1969016	Unreliable	0.50	1.38	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	"Census Region 3: South"	"CENS-R3"	114	8036136	1.42	1.16	1.68	2.25	0.02%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	"Census Region 4: West"	"CENS-R4"	137	9074416	1.51	1.26	1.76	2.67	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	"Census Region 1: Northeast"	"CENS-R1"	30	2726417	1.10	0.74	1.57	1.88	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	"Census Region 2: Midwest"	"CENS-R2"	10	1969016	Unreliable	0.24	0.93	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	"Census Region 3: South"	"CENS-R3"	63	8036136	0.78	0.60	1.00	1.37	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	"Census Region 4: West"	"CENS-R4"	49	9074416	0.54	0.40	0.71	1.10	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	"Census Region 1: Northeast"	"CENS-R1"	50	2726417	1.83	1.36	2.42	2.30	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	"Census Region 2: Midwest"	"CENS-R2"	16	1969016	Unreliable	0.46	1.32	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	"Census Region 3: South"	"CENS-R3"	127	8036136	1.58	1.31	1.86	2.20	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	"Census Region 4: West"	"CENS-R4"	146	9074416	1.61	1.35	1.87	2.52	0.03%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of thyroid gland"	"C73"	"Census Region 3: South"	"CENS-R3"	31	8036136	0.39	0.26	0.55	0.60	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Malignant neoplasm of thyroid gland"	"C73"	"Census Region 4: West"	"CENS-R4"	38	9074416	0.42	0.30	0.57	0.81	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Abdomen - Malignant neoplasms"	"C76.2"	"Census Region 4: West"	"CENS-R4"	11	9074416	Unreliable	0.06	0.22	Unreliable	0.00%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	"Census Region 3: South"	"CENS-R3"	28	8036136	0.35	0.23	0.50	0.57	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	"Census Region 4: West"	"CENS-R4"	43	9074416	0.47	0.34	0.64	0.94	0.01%
	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	"Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms"	"C79.3"	"Census Region 4: West"	"CENS-R4"	13	9074416	Unreliable	0.08	0.24	Unreliable	0.00%
