"Notes"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Cause of death"	"Cause of death Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	% of Total Deaths
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	"Census Region 2: Midwest"	"CENS-R2"	145	25905968	0.56	0.47	0.65	0.55	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	"Census Region 3: South"	"CENS-R3"	206	34585809	0.60	0.51	0.68	0.53	0.01%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	"Census Region 4: West"	"CENS-R4"	101	19615026	0.51	0.41	0.62	0.42	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Tuberculosis of lung, without mention of bacteriological or histological confirmation"	"A16.2"	"Census Region 3: South"	"CENS-R3"	25	34585809	0.07	0.05	0.11	0.05	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"	"A16.9"	"Census Region 3: South"	"CENS-R3"	20	34585809	0.06	0.04	0.09	0.05	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Tuberculosis of bones and joints"	"A18.0"	"Census Region 3: South"	"CENS-R3"	15	34585809	Unreliable	0.02	0.07	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Pulmonary mycobacterial infection"	"A31.0"	"Census Region 1: Northeast"	"CENS-R1"	11	18666302	Unreliable	0.03	0.11	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Pulmonary mycobacterial infection"	"A31.0"	"Census Region 2: Midwest"	"CENS-R2"	19	25905968	Unreliable	0.04	0.11	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Pulmonary mycobacterial infection"	"A31.0"	"Census Region 3: South"	"CENS-R3"	51	34585809	0.15	0.11	0.19	0.12	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Pulmonary mycobacterial infection"	"A31.0"	"Census Region 4: West"	"CENS-R4"	21	19615026	0.11	0.07	0.16	0.08	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Mycobacterial infection, unspecified"	"A31.9"	"Census Region 3: South"	"CENS-R3"	12	34585809	Unreliable	0.02	0.06	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to streptococcus, group D"	"A40.2"	"Census Region 2: Midwest"	"CENS-R2"	13	25905968	Unreliable	0.03	0.09	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to streptococcus, group D"	"A40.2"	"Census Region 3: South"	"CENS-R3"	15	34585809	Unreliable	0.02	0.07	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to Streptococcus pneumoniae"	"A40.3"	"Census Region 2: Midwest"	"CENS-R2"	11	25905968	Unreliable	0.02	0.08	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to Streptococcus pneumoniae"	"A40.3"	"Census Region 3: South"	"CENS-R3"	20	34585809	0.06	0.04	0.09	0.04	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to Streptococcus pneumoniae"	"A40.3"	"Census Region 4: West"	"CENS-R4"	11	19615026	Unreliable	0.03	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Streptococcal septicaemia, unspecified"	"A40.9"	"Census Region 1: Northeast"	"CENS-R1"	13	18666302	Unreliable	0.04	0.12	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Streptococcal septicaemia, unspecified"	"A40.9"	"Census Region 2: Midwest"	"CENS-R2"	15	25905968	Unreliable	0.03	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Streptococcal septicaemia, unspecified"	"A40.9"	"Census Region 3: South"	"CENS-R3"	19	34585809	Unreliable	0.03	0.09	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	"Census Region 1: Northeast"	"CENS-R1"	42	18666302	0.23	0.16	0.30	0.18	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	"Census Region 2: Midwest"	"CENS-R2"	77	25905968	0.30	0.23	0.37	0.28	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	"Census Region 3: South"	"CENS-R3"	126	34585809	0.36	0.30	0.43	0.30	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	"Census Region 4: West"	"CENS-R4"	55	19615026	0.28	0.21	0.36	0.24	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to unspecified staphylococcus"	"A41.2"	"Census Region 1: Northeast"	"CENS-R1"	26	18666302	0.14	0.09	0.20	0.11	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to unspecified staphylococcus"	"A41.2"	"Census Region 2: Midwest"	"CENS-R2"	29	25905968	0.11	0.07	0.16	0.09	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to unspecified staphylococcus"	"A41.2"	"Census Region 3: South"	"CENS-R3"	55	34585809	0.16	0.12	0.21	0.14	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to unspecified staphylococcus"	"A41.2"	"Census Region 4: West"	"CENS-R4"	27	19615026	0.14	0.09	0.20	0.11	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to anaerobes"	"A41.4"	"Census Region 1: Northeast"	"CENS-R1"	10	18666302	Unreliable	0.03	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	"Census Region 1: Northeast"	"CENS-R1"	92	18666302	0.49	0.40	0.60	0.39	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	"Census Region 2: Midwest"	"CENS-R2"	100	25905968	0.39	0.31	0.46	0.36	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	"Census Region 3: South"	"CENS-R3"	120	34585809	0.35	0.28	0.41	0.29	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	"Census Region 4: West"	"CENS-R4"	62	19615026	0.32	0.24	0.41	0.26	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Other specified septicaemia"	"A41.8"	"Census Region 3: South"	"CENS-R3"	10	34585809	Unreliable	0.01	0.05	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia, unspecified"	"A41.9"	"Census Region 1: Northeast"	"CENS-R1"	2763	18666302	14.80	14.25	15.35	12.14	0.07%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia, unspecified"	"A41.9"	"Census Region 2: Midwest"	"CENS-R2"	2662	25905968	10.28	9.89	10.67	9.27	0.06%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia, unspecified"	"A41.9"	"Census Region 3: South"	"CENS-R3"	4913	34585809	14.21	13.81	14.60	12.07	0.12%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Septicaemia, unspecified"	"A41.9"	"Census Region 4: West"	"CENS-R4"	1080	19615026	5.51	5.18	5.83	4.59	0.03%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Legionnaires' disease"	"A48.1"	"Census Region 1: Northeast"	"CENS-R1"	18	18666302	Unreliable	0.06	0.15	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Legionnaires' disease"	"A48.1"	"Census Region 2: Midwest"	"CENS-R2"	19	25905968	Unreliable	0.04	0.11	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Legionnaires' disease"	"A48.1"	"Census Region 3: South"	"CENS-R3"	18	34585809	Unreliable	0.03	0.08	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Legionnaires' disease"	"A48.1"	"Census Region 4: West"	"CENS-R4"	11	19615026	Unreliable	0.03	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Staphylococcal infection, unspecified"	"A49.0"	"Census Region 1: Northeast"	"CENS-R1"	46	18666302	0.25	0.18	0.33	0.20	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Staphylococcal infection, unspecified"	"A49.0"	"Census Region 2: Midwest"	"CENS-R2"	46	25905968	0.18	0.13	0.24	0.16	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Staphylococcal infection, unspecified"	"A49.0"	"Census Region 3: South"	"CENS-R3"	80	34585809	0.23	0.18	0.29	0.21	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Staphylococcal infection, unspecified"	"A49.0"	"Census Region 4: West"	"CENS-R4"	48	19615026	0.24	0.18	0.32	0.21	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Streptococcal infection, unspecified"	"A49.1"	"Census Region 1: Northeast"	"CENS-R1"	16	18666302	Unreliable	0.05	0.14	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Streptococcal infection, unspecified"	"A49.1"	"Census Region 2: Midwest"	"CENS-R2"	16	25905968	Unreliable	0.04	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Streptococcal infection, unspecified"	"A49.1"	"Census Region 3: South"	"CENS-R3"	14	34585809	Unreliable	0.02	0.07	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Streptococcal infection, unspecified"	"A49.1"	"Census Region 4: West"	"CENS-R4"	15	19615026	Unreliable	0.04	0.13	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Other bacterial infections of unspecified site"	"A49.8"	"Census Region 1: Northeast"	"CENS-R1"	17	18666302	Unreliable	0.05	0.15	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Other bacterial infections of unspecified site"	"A49.8"	"Census Region 2: Midwest"	"CENS-R2"	10	25905968	Unreliable	0.02	0.07	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Other bacterial infections of unspecified site"	"A49.8"	"Census Region 3: South"	"CENS-R3"	23	34585809	0.07	0.04	0.10	0.05	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Other bacterial infections of unspecified site"	"A49.8"	"Census Region 4: West"	"CENS-R4"	13	19615026	Unreliable	0.04	0.11	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Bacterial infection, unspecified"	"A49.9"	"Census Region 1: Northeast"	"CENS-R1"	65	18666302	0.35	0.27	0.44	0.27	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Bacterial infection, unspecified"	"A49.9"	"Census Region 2: Midwest"	"CENS-R2"	49	25905968	0.19	0.14	0.25	0.16	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Bacterial infection, unspecified"	"A49.9"	"Census Region 3: South"	"CENS-R3"	71	34585809	0.21	0.16	0.26	0.18	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Bacterial infection, unspecified"	"A49.9"	"Census Region 4: West"	"CENS-R4"	28	19615026	0.14	0.09	0.21	0.11	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Creutzfeldt-Jakob disease - CJD"	"A81.0"	"Census Region 1: Northeast"	"CENS-R1"	24	18666302	0.13	0.08	0.19	0.11	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Creutzfeldt-Jakob disease - CJD"	"A81.0"	"Census Region 2: Midwest"	"CENS-R2"	31	25905968	0.12	0.08	0.17	0.11	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Creutzfeldt-Jakob disease - CJD"	"A81.0"	"Census Region 3: South"	"CENS-R3"	50	34585809	0.14	0.11	0.19	0.10	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Creutzfeldt-Jakob disease - CJD"	"A81.0"	"Census Region 4: West"	"CENS-R4"	32	19615026	0.16	0.11	0.23	0.13	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Progressive multifocal leukoencephalopathy"	"A81.2"	"Census Region 3: South"	"CENS-R3"	10	34585809	Unreliable	0.01	0.05	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Unspecified viral encephalitis"	"A86"	"Census Region 2: Midwest"	"CENS-R2"	14	25905968	Unreliable	0.03	0.09	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Unspecified viral encephalitis"	"A86"	"Census Region 3: South"	"CENS-R3"	25	34585809	0.07	0.05	0.11	0.05	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Unspecified viral encephalitis"	"A86"	"Census Region 4: West"	"CENS-R4"	12	19615026	Unreliable	0.03	0.11	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Viral meningitis, unspecified"	"A87.9"	"Census Region 3: South"	"CENS-R3"	11	34585809	Unreliable	0.02	0.06	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"West Nile fever"	"A92.3"	"Census Region 1: Northeast"	"CENS-R1"	10	18666302	Unreliable	0.03	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"West Nile fever"	"A92.3"	"Census Region 2: Midwest"	"CENS-R2"	29	25905968	0.11	0.07	0.16	0.10	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"West Nile fever"	"A92.3"	"Census Region 3: South"	"CENS-R3"	68	34585809	0.20	0.15	0.25	0.17	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"West Nile fever"	"A92.3"	"Census Region 4: West"	"CENS-R4"	13	19615026	Unreliable	0.04	0.11	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Herpesviral encephalitis"	"B00.4"	"Census Region 2: Midwest"	"CENS-R2"	21	25905968	0.08	0.05	0.12	0.07	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Herpesviral encephalitis"	"B00.4"	"Census Region 3: South"	"CENS-R3"	17	34585809	Unreliable	0.03	0.08	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Herpesviral encephalitis"	"B00.4"	"Census Region 4: West"	"CENS-R4"	11	19615026	Unreliable	0.03	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Zoster without complication"	"B02.9"	"Census Region 1: Northeast"	"CENS-R1"	11	18666302	Unreliable	0.03	0.11	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	"Census Region 1: Northeast"	"CENS-R1"	24	18666302	0.13	0.08	0.19	0.10	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	"Census Region 2: Midwest"	"CENS-R2"	33	25905968	0.13	0.09	0.18	0.10	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	"Census Region 3: South"	"CENS-R3"	60	34585809	0.17	0.13	0.22	0.15	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	"Census Region 4: West"	"CENS-R4"	33	19615026	0.17	0.12	0.24	0.12	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Acute viral hepatitis, unspecified"	"B17.9"	"Census Region 2: Midwest"	"CENS-R2"	13	25905968	Unreliable	0.03	0.09	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis B without delta-agent"	"B18.1"	"Census Region 2: Midwest"	"CENS-R2"	10	25905968	Unreliable	0.02	0.07	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis B without delta-agent"	"B18.1"	"Census Region 3: South"	"CENS-R3"	25	34585809	0.07	0.05	0.11	0.05	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis B without delta-agent"	"B18.1"	"Census Region 4: West"	"CENS-R4"	12	19615026	Unreliable	0.03	0.11	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 1: Northeast"	"CENS-R1"	473	18666302	2.53	2.31	2.76	1.80	0.01%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 2: Midwest"	"CENS-R2"	485	25905968	1.87	1.71	2.04	1.40	0.01%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 3: South"	"CENS-R3"	1318	34585809	3.81	3.61	4.02	2.89	0.03%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Chronic viral hepatitis C"	"B18.2"	"Census Region 4: West"	"CENS-R4"	987	19615026	5.03	4.72	5.35	3.65	0.02%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"Unspecified viral hepatitis without hepatic coma"	"B19.9"	"Census Region 3: South"	"CENS-R3"	10	34585809	Unreliable	0.01	0.05	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 1: Northeast"	"CENS-R1"	23	18666302	0.12	0.08	0.18	0.09	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 2: Midwest"	"CENS-R2"	20	25905968	0.08	0.05	0.12	0.08	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 3: South"	"CENS-R3"	46	34585809	0.13	0.10	0.18	0.11	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other bacterial infections"	"B20.1"	"Census Region 4: West"	"CENS-R4"	38	19615026	0.19	0.14	0.27	0.16	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other viral infections"	"B20.3"	"Census Region 1: Northeast"	"CENS-R1"	21	18666302	0.11	0.07	0.17	0.09	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other viral infections"	"B20.3"	"Census Region 2: Midwest"	"CENS-R2"	15	25905968	Unreliable	0.03	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other viral infections"	"B20.3"	"Census Region 3: South"	"CENS-R3"	52	34585809	0.15	0.11	0.20	0.14	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other viral infections"	"B20.3"	"Census Region 4: West"	"CENS-R4"	42	19615026	0.21	0.15	0.29	0.18	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in Pneumocystis carinii pneumonia"	"B20.6"	"Census Region 3: South"	"CENS-R3"	18	34585809	Unreliable	0.03	0.08	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in Pneumocystis carinii pneumonia"	"B20.6"	"Census Region 4: West"	"CENS-R4"	12	19615026	Unreliable	0.03	0.11	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 1: Northeast"	"CENS-R1"	34	18666302	0.18	0.13	0.25	0.14	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 2: Midwest"	"CENS-R2"	21	25905968	0.08	0.05	0.12	0.10	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 3: South"	"CENS-R3"	69	34585809	0.20	0.16	0.25	0.17	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in multiple infections"	"B20.7"	"Census Region 4: West"	"CENS-R4"	52	19615026	0.27	0.20	0.35	0.24	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 1: Northeast"	"CENS-R1"	19	18666302	Unreliable	0.06	0.16	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 2: Midwest"	"CENS-R2"	24	25905968	0.09	0.06	0.14	0.09	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 3: South"	"CENS-R3"	49	34585809	0.14	0.10	0.19	0.12	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	"Census Region 4: West"	"CENS-R4"	47	19615026	0.24	0.18	0.32	0.21	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 1: Northeast"	"CENS-R1"	16	18666302	Unreliable	0.05	0.14	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 2: Midwest"	"CENS-R2"	15	25905968	Unreliable	0.03	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 3: South"	"CENS-R3"	40	34585809	0.12	0.08	0.16	0.11	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other types of non-Hodgkin's lymphoma"	"B21.2"	"Census Region 4: West"	"CENS-R4"	19	19615026	Unreliable	0.06	0.15	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other malignant neoplasms"	"B21.8"	"Census Region 1: Northeast"	"CENS-R1"	10	18666302	Unreliable	0.03	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other malignant neoplasms"	"B21.8"	"Census Region 2: Midwest"	"CENS-R2"	16	25905968	Unreliable	0.04	0.10	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other malignant neoplasms"	"B21.8"	"Census Region 3: South"	"CENS-R3"	22	34585809	0.06	0.04	0.10	0.05	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in other malignant neoplasms"	"B21.8"	"Census Region 4: West"	"CENS-R4"	19	19615026	Unreliable	0.06	0.15	Unreliable	0.00%
	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	"HIV disease resulting in encephalopathy"	"B22.0"	"Census Region 3: South"	"CENS-R3"	20	34585809	0.06	0.04	0.09	0.05	0.00%
